Điểm đi	Điểm đến	Số chỗ	Giá (VNĐ)
hà nội	yên bái	30.0	140000.0
hà nội	yên bái	40.0	150000.0
hà nội	yên bái	30.0	120000.0
hà nội	yên bái	41.0	170000.0
hà nội	yên bái	41.0	150000.0
hà nội	yên bái	46.0	180000.0
hà nội	yên bái	46.0	120000.0
hà nội	yên bái	46.0	150000.0
hà nội	yên bái	35.0	120000.0
hà nội	yên bái	45.0	120000.0
hà nội	yên bái	44.0	150000.0
hải dương	yên bái	41.0	200000.0
hải dương	yên bái	41.0	180000.0
hải phòng	yên bái	41.0	230000.0
hải phòng	yên bái	41.0	200000.0
hưng yên	yên bái	41.0	180000.0
hưng yên	yên bái	41.0	160000.0
lai châu	yên bái	44.0	240000.0
lai châu	yên bái	44.0	230000.0
lai châu	yên bái	41.0	100000.0
lai châu	yên bái	41.0	200000.0
lai châu	yên bái	40.0	200000.0
lào cai	yên bái	44.0	140000.0
lào cai	yên bái	44.0	130000.0
lào cai	yên bái	44.0	110000.0
lào cai	yên bái	44.0	100000.0
lào cai	yên bái	44.0	50000.0
lào cai	yên bái	44.0	180000.0
lào cai	yên bái	44.0	160000.0
lào cai	yên bái	28.0	110000.0
lào cai	yên bái	28.0	120000.0
lào cai	yên bái	54.0	80000.0
lào cai	yên bái	54.0	110000.0
lào cai	yên bái	54.0	60000.0
lào cai	yên bái	54.0	30000.0
lào cai	yên bái	44.0	80000.0
lào cai	yên bái	44.0	60000.0
lào cai	yên bái	44.0	30000.0
phú thọ	yên bái	41.0	100000.0
phú thọ	yên bái	41.0	120000.0
phú thọ	yên bái	41.0	70000.0
phú thọ	yên bái	44.0	70000.0
phú thọ	yên bái	44.0	40000.0
phú thọ	yên bái	54.0	70000.0
phú thọ	yên bái	54.0	40000.0
quảng ninh	yên bái	40.0	300000.0
quảng ninh	yên bái	40.0	250000.0
quảng ninh	yên bái	40.0	200000.0
sài gòn	yên bái	45.0	700000.0
sài gòn	yên bái	45.0	600000.0
thái bình	yên bái	54.0	200000.0
hà nội	điện biên	40.0	300000.0
hà nội	điện biên	40.0	325000.0
hà nội	điện biên	40.0	350000.0
hà nội	điện biên	40.0	360000.0
hà nội	điện biên	45.0	350000.0
hà nội	điện biên	44.0	300000.0
hà nội	điện biên	44.0	265000.0
hà nội	điện biên	44.0	290000.0
hà nội	điện biên	44.0	270000.0
hà nội	điện biên	44.0	255000.0
hà nội	điện biên	44.0	350000.0
hà nội	điện biên	40.0	375000.0
hà nội	điện biên	40.0	290000.0
hà nội	điện biên	40.0	530000.0
hà nội	điện biên	41.0	290000.0
hà nội	điện biên	30.0	300000.0
hà nội	điện biên	30.0	350000.0
nghệ an	điện biên	40.0	530000.0
thái bình	điện biên	40.0	350000.0
thái bình	điện biên	40.0	360000.0
thái bình	điện biên	40.0	375000.0
thái nguyên	điện biên	40.0	330000.0
thanh hóa	điện biên	40.0	360000.0
vĩnh phúc	điện biên	40.0	400000.0
vĩnh phúc	điện biên	40.0	450000.0
đà nẵng	điện biên	40.0	415000.0
đà nẵng	điện biên	39.0	450000.0
đà nẵng	điện biên	42.0	450000.0
